,Ptotal,N,Itot1_norm,Itot2_norm,PCA_1,PCA_2,Red_1,Red_2,Syn_1,Syn_2,Utot_1,Utot_2
0,0.14073569207584158,2640,0.13236534442447584,0.29842389778366196,0.5503083553389924,0.22750837847090835,0.017541235013966344,0.010729894951374915,0.29033719311771766,0.31061162001913784,0.692121571868316,0.6786584850294872
1,0.21086625454568764,1649,0.2892817414580822,0.08423517261262019,0.6691150888425136,0.20541866150166196,0.004141427965320853,0.013133319087470315,0.06272237189523278,0.35683105859973374,0.9331362001394463,0.630035622312796
2,0.2643846070463355,4204,0.325588962476621,0.20155730395649188,0.70293530986386,0.17621107309138154,0.027758279136725718,0.04667834445714723,0.09010928120256818,0.18391965298457139,0.8821324396607061,0.7694020025582813
3,0.264545975160497,4584,0.3592862375461852,0.18659525876678143,0.5593385559551132,0.340755334819833,0.051096318987477275,0.18727363615078632,0.012846317318386749,0.05568656165043711,0.936057363694136,0.7570398021987766
4,0.10258436158020763,2762,0.11680908171368769,0.0812978624444587,0.8142494103673052,0.09191675456899298,0.00808911336900609,0.030300413359636062,0.10496053807148398,0.25848580630186935,0.8869503485595098,0.7112137803384946
5,0.30638352097840105,471,0.3515402742289683,0.1877299968383832,0.8187811048546544,0.09880672858193817,0.17195194131860778,0.10099734422362962,0.017443606471687006,0.12527827719682408,0.8106044522097053,0.7737243785795462
