Date,Calcium,Magnesium,Potassium,Sodium,Chlorures,Nitrates,Sulfates,CalciumLoad_g,MagnesiumLoad_g,PotassiumLoad_g,SodiumLoad_g,ChloruresLoad_g,NitratesLoad_g,SulfatesLoad_g,discharge,LogQ,Turbidity,TempRiver,Date
2015-08-16 12:30:00,2.683079800498753,0.3163497942386831,0.1231329923273657,0.5246260869565217,0.8574225352112677,0.6973419354838709,0.6667408949011447,0.34343421446384037,0.04049277366255143,0.01576102301790281,0.06715213913043477,0.10975008450704227,0.08925976774193548,0.08534283454734654,0.128,-0.8927900303521317,55.97,16.21,2015-08-16 12:30:00
2015-08-16 13:00:00,2.691593516209476,0.3177119341563786,0.1221432225063938,0.5301391304347826,0.8655633802816901,0.6955693548387097,0.667006243496358,0.34452397007481295,0.04066712757201646,0.015634332480818407,0.06785780869565217,0.11079211267605633,0.08903287741935485,0.08537679916753382,0.128,-0.8927900303521317,55.42,16.13,2015-08-16 13:00:00
2015-08-16 13:30:00,2.6972194513715713,0.3183868312757201,0.1207877237851662,0.5348130434782609,0.8729492957746479,0.6932016129032258,0.6667107180020811,0.34524408977556115,0.040753514403292175,0.015460828644501273,0.0684560695652174,0.11173750985915493,0.08872980645161291,0.08533897190426638,0.128,-0.8927900303521317,54.21,16.28,2015-08-16 13:30:00
2015-08-16 14:00:00,2.6946009975062344,0.3189629629629629,0.1193682864450127,0.5386565217391304,0.8782281690140845,0.6893290322580645,0.6654401664932362,0.3416754064837905,0.04044450370370369,0.015135898721227609,0.06830164695652173,0.11135933183098591,0.08740692129032258,0.08437781311134235,0.1268,-0.8968807464542862,54.78,16.32,2015-08-16 14:00:00
2015-08-16 14:30:00,2.6986309226932668,0.3192592592592592,0.1184219948849104,0.5412913043478261,0.8825408450704225,0.6845903225806452,0.6629188345473466,0.3300425618453862,0.03904540740740736,0.014483009974424529,0.06619992652173907,0.10793474535211259,0.08372539645161284,0.08107497346514042,0.1222999999999999,-0.912573542963715,55.09,16.34,2015-08-16 14:30:00
2015-08-16 15:00:00,2.6966284289276805,0.3192139917695473,0.1182583120204603,0.5420695652173912,0.8833915492957746,0.6849,0.6630520291363163,0.33707855361596006,0.03990174897119341,0.014782289002557538,0.0677586956521739,0.11042394366197182,0.0856125,0.08288150364203954,0.125,-0.9030899869919435,54.61,16.39,2015-08-16 15:00:00
2015-08-16 15:30:00,2.69557855361596,0.3193539094650205,0.1182787723785166,0.5422086956521739,0.8829633802816901,0.6850951612903227,0.6633184183142561,0.336947319201995,0.039919238683127564,0.014784846547314575,0.06777608695652174,0.11037042253521126,0.08563689516129033,0.08291480228928201,0.125,-0.9030899869919435,55.14,16.43,2015-08-16 15:30:00
2015-08-16 16:00:00,2.697610972568578,0.3189341563786008,0.1182557544757033,0.5411782608695652,0.8814676056338029,0.683808064516129,0.6624412070759627,0.3359874466334164,0.039723249176954724,0.014728754219948846,0.06740375239130435,0.10978679028169014,0.08516829443548386,0.08250705234131114,0.12455,-0.9046562681274747,56.79,16.47,2015-08-16 16:00:00
2015-08-16 16:30:00,2.6985112219451373,0.3189711934156378,0.1182480818414322,0.5420565217391304,0.8829915492957746,0.6846306451612904,0.6633590010405828,0.3320518058603489,0.039249405349794195,0.014550426470588221,0.06670005499999994,0.10865211014084497,0.08424380088709671,0.08162632507804364,0.1230499999999999,-0.909918381961179,56.33,16.5,2015-08-16 16:30:00
2015-08-16 17:00:00,2.691925187032419,0.3186872427983539,0.1182071611253196,0.5419086956521739,0.8821239436619719,0.6843887096774194,0.6629812695109262,0.33568307082294263,0.039740299176954735,0.014740432992327353,0.06757601434782609,0.1100008557746479,0.0853432720967742,0.0826737643080125,0.1247,-0.9041335465214574,57.7,16.53,2015-08-16 17:00:00
2015-08-16 17:30:00,2.694648379052369,0.3189465020576131,0.1181253196930946,0.5408391304347826,0.8823521126760563,0.683508064516129,0.662108220603538,0.328747102244389,0.0389114732510288,0.014411289002557542,0.06598237391304347,0.10764695774647887,0.08338798387096774,0.08077720291363163,0.122,-0.9136401693252518,55.86,16.54,2015-08-16 17:30:00
2015-08-16 18:00:00,2.6936234413965088,0.318954732510288,0.1182864450127877,0.5417478260869565,0.882287323943662,0.6833693548387096,0.6626170655567118,0.32862205985037407,0.03891247736625514,0.014430946291560099,0.06609323478260869,0.10763905352112677,0.08337106129032257,0.08083928199791884,0.122,-0.9136401693252518,56.92,16.57,2015-08-16 18:00:00
2015-08-16 18:30:00,2.692546134663342,0.3187530864197531,0.1181432225063938,0.5411260869565218,0.8817661971830987,0.6830838709677419,0.6618730489073882,0.32849062842892773,0.038887876543209875,0.014413473145780042,0.06601738260869565,0.10757547605633803,0.08333623225806451,0.08074851196670135,0.122,-0.9136401693252518,57.51,16.54,2015-08-16 18:30:00
2015-08-16 19:00:00,2.694216957605985,0.3188724279835391,0.1181892583120204,0.541495652173913,0.8827774647887324,0.6837774193548387,0.6624183142559834,0.3286944688279302,0.03890243621399177,0.014419089514066489,0.06606246956521739,0.10769885070422536,0.08342084516129032,0.08081503433922997,0.122,-0.9136401693252518,55.28,16.56,2015-08-16 19:00:00
2015-08-16 19:30:00,2.6964114713216953,0.3188271604938271,0.118156010230179,0.541904347826087,0.8826225352112677,0.6840080645161289,0.6627814776274714,0.32896219950124683,0.038896913580246904,0.014415033248081839,0.06611233043478261,0.10767994929577465,0.08344898387096773,0.08085934027055151,0.122,-0.9136401693252518,55.17,16.56,2015-08-16 19:30:00
2015-08-16 20:00:00,2.6941546134663343,0.3191481481481481,0.1183273657289002,0.5414434782608696,0.8816338028169014,0.6835225806451612,0.6623392299687825,0.3315965498254364,0.03928075407407407,0.014563732173913036,0.06664086330434782,0.10851148845070421,0.08412795922580645,0.08152071242455775,0.12308,-0.9098125124245792,55.02,16.55,2015-08-16 20:00:00
2015-08-16 20:30:00,2.6929950124688276,0.3187037037037037,0.118312020460358,0.5416913043478261,0.8803464788732395,0.6819306451612903,0.6611238293444329,0.34114860817955106,0.040373385185185184,0.01498776675191815,0.0686214544347826,0.11152229194366196,0.08638697412903225,0.08375116670135276,0.12668,-0.8972919453001257,55.18,16.52,2015-08-16 20:30:00
2015-08-16 21:00:00,2.6939501246882793,0.3186707818930041,0.1182557544757033,0.5417608695652174,0.8750450704225352,0.6783290322580645,0.6410405827263268,0.3221964349127182,0.038113025514403286,0.014143388235294114,0.0647946,0.10465539042253522,0.08112815225806451,0.07666845369406869,0.1196,-0.9222688203476079,55.61,16.5,2015-08-16 21:00:00
2015-08-16 21:30:00,2.6944189526184537,0.3187201646090535,0.1185370843989769,0.5415782608695653,0.818187323943662,0.6768112903225807,0.6348597294484912,0.3329628220698254,0.03938584434156379,0.01464822020460357,0.06692553358695653,0.10110749855633804,0.0836369552016129,0.0784527910665973,0.123575,-0.9080693808671856,55.09,16.46,2015-08-16 21:30:00
2015-08-16 22:00:00,2.6915561097256857,0.3181193415637859,0.1186675191815856,0.5415173913043478,0.7613295774647888,0.6752935483870968,0.6286788761706557,0.3271586451371568,0.03866740596707814,0.014424036956521717,0.06582143891304343,0.092539610140845,0.08208193080645154,0.07641591739854313,0.1215499999999999,-0.9152450368206458,54.72,16.43,2015-08-16 22:00:00
2015-08-16 22:30:00,2.691192019950124,0.3184609053497942,0.1185831202046035,0.5419347826086957,0.7027380281690141,0.673775806451613,0.62249802289282,0.3230776019950124,0.038231231687242795,0.014235903580562651,0.06505927065217391,0.08436370028169014,0.08088678556451613,0.07473088764828303,0.12005,-0.9206378356069539,54.96,16.38,2015-08-16 22:30:00
2015-08-16 23:00:00,2.6918079800498753,0.3185185185185185,0.118388746803069,0.5415521739130434,0.7788647887323943,0.672258064516129,0.6163171696149844,0.3215364632169576,0.03804703703703703,0.014141535805626592,0.06468840717391304,0.0930353990140845,0.08030122580645162,0.07361908591050989,0.11945,-0.9228138459141033,54.31,16.32,2015-08-16 23:00:00
2015-08-16 23:30:00,2.691436408977556,0.318477366255144,0.1184526854219948,0.5419999999999999,0.8549915492957746,0.6707403225806452,0.6101363163371488,0.3255292336658354,0.03851983744855967,0.014326852301790271,0.06555489999999999,0.10341122788732394,0.08112604201612904,0.07379598746097815,0.12095,-0.9173941273021015,54.73,16.24,2015-08-16 23:30:00
2015-08-17 00:00:00,2.689531172069825,0.318440329218107,0.1182685421994884,0.5413782608695652,0.8589774647887324,0.6718048387096774,0.6159526534859522,0.32812280299251867,0.03884972016460905,0.014428762148337585,0.06604814782608695,0.10479525070422535,0.08196019032258064,0.07514622372528616,0.122,-0.9136401693252518,55.22,16.19,2015-08-17 00:00:00
2015-08-17 00:30:00,2.6941546134663343,0.3185761316872427,0.118084398976982,0.5410565217391304,0.8629633802816902,0.6728693548387097,0.6217689906347555,0.3286868628428928,0.03886628806584361,0.014406296675191804,0.06600889565217391,0.1052815323943662,0.08209006129032258,0.07585581685744018,0.122,-0.9136401693252518,55.22,16.13,2015-08-17 00:30:00
2015-08-17 01:00:00,2.693087281795511,0.3188971193415638,0.1182659846547314,0.5416,0.8649380281690141,0.6741209677419355,0.6250301768990636,0.32976853765586034,0.03904895226337449,0.01448166982097186,0.06631892,0.10591166154929578,0.0825461125,0.07653494516129034,0.12245,-0.9120412105392671,55.3,16.06,2015-08-17 01:00:00
2015-08-17 01:30:00,2.693142144638404,0.318835390946502,0.1182404092071611,0.5420521739130435,0.866912676056338,0.6753725806451613,0.6282913631633715,0.3339496259351621,0.03953558847736625,0.014661810741687976,0.0672144695652174,0.10749717183098592,0.08374619999999999,0.07790812903225806,0.124,-0.906578314837765,54.47,15.97,2015-08-17 01:30:00
2015-08-17 02:00:00,2.6911122194513717,0.3185061728395061,0.1181534526854219,0.5413,0.8418403755868544,0.6577086021505376,0.6284085443403862,0.33638902743142146,0.03981327160493826,0.014769181585677738,0.0676625,0.1052300469483568,0.0822135752688172,0.07855106804254827,0.125,-0.9030899869919435,54.1,15.89,2015-08-17 02:00:00
2015-08-17 02:30:00,2.6896932668329177,0.3181975308641975,0.1179309462915601,0.5406043478260869,0.8167680751173709,0.640044623655914,0.6285257255174009,0.3362116583541147,0.03977469135802469,0.014741368286445013,0.06757554347826086,0.10209600938967137,0.08000557795698925,0.07856571568967512,0.125,-0.9030899869919435,53.78,15.82,2015-08-17 02:30:00
2015-08-17 03:00:00,2.689239401496259,0.318037037037037,0.1178388746803069,0.5402956521739131,0.7916957746478873,0.6223806451612903,0.6286429066944156,0.33481030548628427,0.03959561111111111,0.01467093989769821,0.06726680869565217,0.09856612394366197,0.07748639032258064,0.07826604188345473,0.1245,-0.9048306485682449,53.55,15.74,2015-08-17 03:00:00
2015-08-17 03:30:00,2.6854763092269325,0.3182921810699588,0.1179002557544756,0.5404695652173913,0.8013784037558686,0.6294349462365592,0.6287600878714302,0.3303135860349127,0.039149938271604935,0.0145017314578005,0.06647775652173914,0.09856954366197183,0.07742049838709678,0.07733749080818592,0.123,-0.9100948885606021,53.16,15.66,2015-08-17 03:30:00
2015-08-17 04:00:00,2.6867007481296756,0.3178888888888889,0.1179462915601022,0.5402913043478261,0.8110610328638497,0.636489247311828,0.628877269048445,0.32912084164588523,0.038941388888888886,0.014448420716112518,0.0661856847826087,0.09935497652582158,0.07796993279569893,0.07703746545843451,0.1225,-0.9118639112994488,52.79,15.59,2015-08-17 04:00:00
2015-08-17 04:30:00,2.6879650872817957,0.3180411522633745,0.1178746803069053,0.5404434782608696,0.8207436619718309,0.6435435483870968,0.6289944502254596,0.33330767082294266,0.03943710288065844,0.014616460358056258,0.06701499130434782,0.10177221408450703,0.0797994,0.07799531182795699,0.124,-0.906578314837765,52.76,15.52,2015-08-17 04:30:00
2015-08-17 05:00:00,2.6889077306733165,0.3182057613168724,0.1179590792838874,0.540495652173913,0.8060795774647886,0.6438985830143977,0.6291116314024743,0.33611346633416456,0.03977572016460905,0.014744884910485924,0.06756195652173913,0.10075994718309858,0.08048732287679972,0.07863895392530929,0.125,-0.9030899869919435,51.62,15.42,2015-08-17 05:00:00
