,Ptotal,N,Itot1_norm,Itot2_norm,PCA_1,PCA_2,Red_1,Red_2,Syn_1,Syn_2,Utot_1,Utot_2
0,0.1072779117014909,3622,0.12459338053307581,0.1587410054947376,0.5294074058023505,0.26028090980373597,0.09192076482262694,0.03528428901778319,0.03890639158689361,0.15166057560755322,0.8691728435904794,0.8130551353746638
1,0.20412940165377458,3141,0.23915263570492415,0.2747501234815534,0.5523627227735604,0.2621669454578621,0.009490241672331569,0.04878788083405129,0.15096276260130248,0.028122549291203634,0.8395469957263659,0.9230895698747451
