,Ptotal,N,Itot1_norm,Itot2_norm,PCA_1,PCA_2,Red_1,Red_2,Syn_1,Syn_2,Utot_1,Utot_2
0,0.2152367177129733,1376,0.24733602980489697,0.27519863033760755,0.6715895875677373,0.1785198400347826,0.10306529594656987,0.2110392034300371,0.19082396156372267,0.08194025595206841,0.7061107424897075,0.7070205406178944
1,0.19870965379065064,639,0.20887581450420445,0.29107226069617315,0.6681983076363598,0.20317699766830627,0.0872532864303382,0.05408419227745163,0.13631190192466094,0.2078478590447085,0.7764348116450008,0.7380679486778399
2,0.21912927249890973,1220,0.24575534494113604,0.2508518269021697,0.5956170153053817,0.29002462668170614,0.05125888679180548,0.3779285498224539,0.377809971456746,0.08950798319916085,0.5709311417514485,0.5325634669783853
3,0.30579127819989244,1992,0.35024531434824463,0.28631977506591555,0.7386498917193208,0.1644406666305981,0.0483111548772671,0.14345346068814172,0.032348669782539356,0.10422342767020179,0.9193401753401936,0.7523231116416567
4,0.40731845095988817,2094,0.4845509390167569,0.3160835377119471,0.7088485700244826,0.20198840849479205,0.024522399153638148,0.022364628922263874,0.044305184541217214,0.20091454488849067,0.9311724163051447,0.7767208261892454
5,0.46173678927860423,1027,0.47028996426934555,0.13693116648720458,0.977664120532712,0.01424923935075284,0.03891721790419424,0.012678363739966083,0.1685604536188534,0.15145410433405973,0.7925223284769523,0.8358675319259742
