,Ptotal,N,Itot1_norm,Itot2_norm,PCA_1,PCA_2,Red_1,Red_2,Syn_1,Syn_2,Utot_1,Utot_2
0,0.08850285223541096,330,0.20206867711348211,0.0625503182336129,0.35097710207750465,0.2810756846323804,0.015110564776509064,0.009810503572598451,0.024045046917363283,0.2771934339257614,0.9608443883061277,0.7129960625016402
1,0.09775386746002812,360,0.11022585613087764,0.14846519897542101,0.5793898629335307,0.22826981688980524,0.010664103886597033,0.01592839473897361,0.05092389278415097,0.03531977964201045,0.938412003329252,0.9487518256190158
2,0.21849403465774908,376,0.36704924378947645,0.0801801732399784,0.5324948021286816,0.2873805241805164,4.455517492480508e-05,0.0008898502291883367,0.12971279301098187,0.19291550176285605,0.8702426518140933,0.8061946480079556
3,0.15422294818760787,174,0.21715452452225778,0.03222517665976509,0.6898710278840604,0.13698398591791244,0.0023487158172933935,0.03807876252090951,0.07398356691837059,0.0073191461201960305,0.923667717264336,0.9546020913588943
4,0.1753810836672137,265,0.2428388541029834,0.08906471666440637,0.6570461312369272,0.17767702696980586,0.0018912995110241526,0.008452260629015012,0.01051981952885785,0.14671197338512834,0.9875888809601181,0.8448357659858567
5,0.13692926462245697,309,0.12980415322452513,0.29274921706622314,0.7126261238556151,0.15175936077620078,0.019674167040378058,0.7707370514176402,0.09065609323777869,7.95187992548364e-12,0.8896697397218432,0.22926294857440802
